DayOfYear,Hour,Minute,Out_Temp_C,Out_RH_pct,Mixer_Inlet_Flow_kg_s,Mixed_Air_Flow_kg_s,CC_Out_Flow_kg_s,HC_Out_Flow_kg_s,Fan_Out_Flow_kg_s,SPACE1-1_Temp_C,SPACE1-1_RH_pct,SPACE1-1_VAV_Flow_kg_s,SPACE2-1_Temp_C,SPACE2-1_RH_pct,SPACE2-1_VAV_Flow_kg_s,SPACE3-1_Temp_C,SPACE3-1_RH_pct,SPACE3-1_VAV_Flow_kg_s,SPACE4-1_Temp_C,SPACE4-1_RH_pct,SPACE4-1_VAV_Flow_kg_s,SPACE5-1_Temp_C,SPACE5-1_RH_pct,SPACE5-1_VAV_Flow_kg_s
183,12,30,23.35,60.0,4.5,4.5,4.5,4.5,4.5,21.1,46.83,0.9,19.2,52.6,0.9,21.1,46.83,0.9,19.03,53.16,0.9,21.1,46.92,0.9
183,12,45,23.62,59.0,4.5,4.5,4.5,4.5,4.5,21.1,46.76,0.9,19.17,52.64,0.9,21.1,46.76,0.9,19.05,53.03,0.9,21.1,46.84,0.9
183,13,0,23.9,58.0,4.5,4.5,4.5,4.5,4.5,21.1,46.72,0.9,19.15,52.65,0.9,21.1,46.72,0.9,19.09,52.86,0.9,21.1,46.79,0.9
183,13,15,23.9,58.5,4.5,4.5,4.5,4.5,4.5,21.16,46.53,0.9,19.13,52.69,0.9,21.1,46.7,0.9,19.14,52.68,0.9,21.1,46.77,0.9
183,13,30,23.9,59.0,4.5,4.5,4.5,4.5,4.5,21.27,46.23,0.9,19.12,52.75,0.9,21.1,46.7,0.9,19.21,52.44,0.9,21.1,46.77,0.9
183,13,45,23.9,59.5,4.5,4.5,4.5,4.5,4.5,21.31,46.13,0.9,19.11,52.81,0.9,21.1,46.73,0.9,19.3,52.18,0.9,21.1,46.79,0.9
183,14,0,23.9,60.0,4.5,4.5,4.5,4.5,4.5,21.29,46.23,0.9,19.1,52.87,0.9,21.1,46.77,0.9,19.4,51.92,0.9,21.1,46.84,0.9
183,14,15,23.9,59.5,4.5,4.5,4.5,4.5,4.5,21.2,46.52,0.9,19.11,52.89,0.9,21.1,46.8,0.9,19.47,51.72,0.9,21.1,46.87,0.9
183,14,30,23.9,59.0,4.5,4.5,4.5,4.5,4.5,21.14,46.72,0.9,19.11,52.91,0.9,21.1,46.82,0.9,19.53,51.55,0.9,21.1,46.89,0.9
183,14,45,23.9,58.5,4.5,4.5,4.5,4.5,4.5,21.11,46.8,0.9,19.1,52.96,0.9,21.1,46.84,0.9,19.61,51.29,0.9,21.1,46.91,0.9
183,15,0,23.9,58.0,4.5,4.5,4.5,4.5,4.5,21.11,46.83,0.9,19.08,53.02,0.9,21.1,46.84,0.9,19.71,50.99,0.9,21.1,46.91,0.9
183,15,15,23.62,59.5,4.5,4.5,4.5,4.5,4.5,21.1,46.86,0.9,19.06,53.12,0.9,21.1,46.87,0.9,19.81,50.7,0.9,21.1,46.94,0.9
183,15,30,23.35,61.0,4.5,4.5,4.5,4.5,4.5,21.1,46.9,0.9,19.03,53.25,0.9,21.1,46.9,0.9,19.91,50.42,0.9,21.1,46.98,0.9
183,15,45,23.08,62.5,4.5,4.5,4.5,4.5,4.5,21.1,46.95,0.9,19.01,53.37,0.9,21.1,46.95,0.9,20.05,50.01,0.9,21.1,47.03,0.9
183,16,0,22.8,64.0,4.5,4.5,4.5,4.5,4.5,21.1,46.99,0.9,18.99,53.49,0.9,21.1,47.0,0.9,20.19,49.64,0.9,21.1,47.09,0.9
183,16,15,22.8,64.0,4.5,4.5,4.5,4.5,4.5,21.1,47.03,0.9,18.97,53.6,0.9,21.1,47.03,0.9,20.32,49.27,0.9,21.1,47.13,0.9
183,16,30,22.8,64.0,4.5,4.5,4.5,4.5,4.5,21.1,47.06,0.9,18.94,53.71,0.9,21.1,47.06,0.9,20.45,48.9,0.9,21.1,47.16,0.9
183,16,45,22.8,64.0,4.5,4.5,4.5,4.5,4.5,21.1,47.09,0.9,18.91,53.85,0.9,21.1,47.09,0.9,20.48,48.86,0.9,21.1,47.19,0.9
183,17,0,22.8,64.0,4.5,4.5,4.5,4.5,4.5,21.1,47.11,0.9,18.87,54.01,0.9,21.1,47.11,0.9,20.4,49.12,0.9,21.1,47.21,0.9
183,17,15,22.53,65.75,4.5,4.5,4.5,4.5,4.5,21.1,47.13,0.9,18.83,54.19,0.9,21.1,47.13,0.9,20.3,49.46,0.9,21.1,47.23,0.9
183,17,30,22.25,67.5,4.5,4.5,4.5,4.5,4.5,21.1,47.14,0.9,18.78,54.37,0.9,21.1,47.14,0.9,20.17,49.85,0.9,21.1,47.23,0.9
183,17,45,21.97,69.25,4.5,4.5,4.5,4.5,4.5,21.1,47.15,0.9,18.73,54.54,0.9,21.1,47.15,0.9,20.1,50.07,0.9,21.1,47.23,0.9
183,18,0,21.7,71.0,4.5,4.5,4.5,4.5,4.5,21.1,47.14,0.9,18.68,54.69,0.9,21.1,47.14,0.9,20.06,50.21,0.9,21.1,47.22,0.9
183,18,15,21.42,69.75,4.5,4.5,4.5,4.5,4.5,21.1,47.07,0.9,18.64,54.75,0.9,21.1,47.07,0.9,20.05,50.15,0.9,21.1,47.17,0.9
183,18,30,21.15,68.5,4.5,4.5,4.5,4.5,4.5,21.1,46.96,0.9,18.59,54.78,0.9,21.1,46.96,0.9,20.02,50.11,0.9,21.1,47.07,0.9
183,18,45,20.88,67.25,4.5,4.5,4.5,4.5,4.5,21.1,46.82,0.9,18.55,54.77,0.9,21.1,46.82,0.9,19.88,50.39,0.9,21.1,46.93,0.9
183,19,0,20.6,66.0,4.5,4.5,4.5,4.5,4.5,21.1,46.65,0.9,18.5,54.73,0.9,21.1,46.65,0.9,19.67,50.88,0.9,21.1,46.77,0.9
183,19,15,20.03,65.75,4.5,4.5,4.5,4.5,4.5,21.1,46.45,0.9,18.45,54.64,0.9,21.1,46.45,0.9,19.38,51.58,0.9,21.1,46.57,0.9
183,19,37,19.45,65.5,4.5,4.5,4.5,4.5,4.5,21.1,46.09,0.9,18.4,54.4,0.9,21.1,46.09,0.9,18.98,52.62,0.9,21.1,46.25,0.9
183,19,45,18.88,65.25,4.5,4.5,4.5,4.5,4.5,21.1,50.01,0.9,18.35,60.55,0.9,21.1,50.01,0.9,18.76,59.02,0.9,21.1,49.13,0.9
183,20,0,18.3,65.0,4.5,4.5,4.5,4.5,4.5,21.1,51.61,0.9,18.32,61.5,0.9,21.08,51.68,0.9,18.64,60.26,0.9,21.1,51.01,0.9
183,20,15,17.9,67.5,4.5,4.5,4.5,4.5,4.5,21.09,51.85,0.9,18.29,61.48,0.9,21.04,52.02,0.9,18.54,60.5,0.9,21.1,51.73,0.9
183,20,30,17.5,70.0,4.5,4.5,4.5,4.5,4.5,21.05,52.29,0.9,18.26,62.29,0.9,20.99,52.47,0.9,18.46,61.5,0.9,21.1,52.13,0.9
183,20,45,17.1,72.5,4.5,4.5,4.5,4.5,4.5,21.01,53.13,0.9,18.23,63.37,0.9,20.95,53.3,0.9,18.39,62.74,0.9,21.1,52.67,0.9
183,21,0,16.7,75.0,4.5,4.5,4.5,4.5,4.5,20.96,54.1,0.9,18.21,64.39,0.9,20.92,54.25,0.9,18.33,63.88,0.9,21.1,53.4,0.9
183,21,15,16.55,76.5,4.5,4.5,4.5,4.5,4.5,20.93,54.94,0.9,18.19,65.25,0.9,20.88,55.08,0.9,18.29,64.84,0.9,21.1,54.13,0.9
183,21,30,16.4,78.0,4.5,4.5,4.5,4.5,4.5,20.89,55.69,0.9,18.17,66.07,0.9,20.85,55.83,0.9,18.25,65.75,0.9,21.1,54.81,0.9
183,21,45,16.25,79.5,4.5,4.5,4.5,4.5,4.5,20.86,56.44,0.9,18.16,66.92,0.9,20.83,56.56,0.9,18.22,66.65,0.9,21.1,55.46,0.9
183,22,0,16.1,81.0,4.5,4.5,4.5,4.5,4.5,20.84,57.2,0.9,18.15,67.78,0.9,20.8,57.32,0.9,18.2,67.56,0.9,21.1,56.11,0.9
183,22,15,15.83,81.75,4.5,4.5,4.5,4.5,4.5,20.81,57.56,0.9,18.13,68.01,0.9,20.78,57.67,0.9,18.17,67.84,0.9,21.1,56.46,0.9
183,22,30,15.55,82.5,4.5,4.5,4.5,4.5,4.5,20.79,57.66,0.9,18.12,68.04,0.9,20.76,57.77,0.9,18.15,67.9,0.9,21.1,56.56,0.9
183,22,45,15.28,83.25,4.5,4.5,4.5,4.5,4.5,20.76,57.75,0.9,18.11,68.11,0.9,20.73,57.84,0.9,18.13,68.0,0.9,21.1,56.57,0.9
183,23,0,15.0,84.0,4.5,4.5,4.5,4.5,4.5,20.74,57.87,0.9,18.1,68.22,0.9,20.71,57.96,0.9,18.12,68.13,0.9,21.1,56.59,0.9
183,23,15,14.85,84.75,4.5,4.5,4.5,4.5,4.5,20.72,58.14,0.9,18.09,68.53,0.9,20.69,58.22,0.9,18.11,68.46,0.9,21.1,56.74,0.9
183,23,30,14.7,85.5,4.5,4.5,4.5,4.5,4.5,20.7,58.47,0.9,18.08,68.9,0.9,20.68,58.55,0.9,18.09,68.84,0.9,21.1,56.98,0.9
183,23,45,14.55,86.25,4.5,4.5,4.5,4.5,4.5,20.69,58.6,0.9,18.07,68.94,0.9,20.66,58.67,0.9,18.08,68.89,0.9,21.1,57.09,0.9
183,24,0,14.4,87.0,4.5,4.5,4.5,4.5,4.5,20.67,58.59,0.9,18.06,68.89,0.9,20.65,58.66,0.9,18.07,68.85,0.9,21.1,57.09,0.9
184,0,15,14.0,88.5,4.5,4.5,4.5,4.5,4.5,20.65,58.33,0.9,18.05,68.49,0.9,20.63,58.4,0.9,18.06,68.46,0.9,21.1,56.84,0.9
184,0,30,13.6,90.0,4.5,4.5,4.5,4.5,4.5,20.63,57.97,0.9,18.04,68.01,0.9,20.62,58.04,0.9,18.05,67.98,0.9,21.1,56.46,0.9
184,0,45,13.2,91.5,4.5,4.5,4.5,4.5,4.5,20.61,57.6,0.9,18.03,67.53,0.9,20.6,57.66,0.9,18.04,67.51,0.9,21.1,56.03,0.9
184,1,0,12.8,93.0,4.5,4.5,4.5,4.5,4.5,20.59,57.22,0.9,18.02,67.03,0.9,20.58,57.27,0.9,18.03,67.02,0.9,21.1,55.58,0.9
184,1,15,12.8,93.0,4.5,4.5,4.5,4.5,4.5,20.58,57.02,0.9,18.02,66.84,0.9,20.56,57.07,0.9,18.02,66.82,0.9,21.1,55.29,0.9
184,1,30,12.8,93.0,4.5,4.5,4.5,4.5,4.5,20.57,56.94,0.9,18.01,66.75,0.9,20.55,56.99,0.9,18.01,66.73,0.9,21.1,55.13,0.9
184,1,45,12.8,93.0,4.5,4.5,4.5,4.5,4.5,20.56,56.9,0.9,18.01,66.68,0.9,20.54,56.95,0.9,18.01,66.67,0.9,21.1,55.05,0.9
184,2,0,12.8,93.0,4.5,4.5,4.5,4.5,4.5,20.55,56.88,0.9,18.0,66.65,0.9,20.54,56.93,0.9,18.0,66.64,0.9,21.1,55.0,0.9
184,2,15,12.65,93.0,4.5,4.5,4.5,4.5,4.5,20.54,56.64,0.9,18.0,66.28,0.9,20.53,56.69,0.9,18.0,66.27,0.9,21.1,54.79,0.9
184,2,30,12.5,93.0,4.5,4.5,4.5,4.5,4.5,20.53,56.27,0.9,17.99,65.81,0.9,20.52,56.32,0.9,17.99,65.8,0.9,21.1,54.45,0.9
184,2,45,12.35,93.0,4.5,4.5,4.5,4.5,4.5,20.52,55.86,0.9,17.99,65.31,0.9,20.51,55.9,0.9,17.99,65.31,0.9,21.1,54.03,0.9
184,3,0,12.2,93.0,4.5,4.5,4.5,4.5,4.5,20.51,55.43,0.9,17.98,64.79,0.9,20.5,55.47,0.9,17.98,64.78,0.9,21.1,53.59,0.9
184,3,15,12.07,92.25,4.5,4.5,4.5,4.5,4.5,20.5,54.84,0.9,17.98,64.03,0.9,20.49,54.88,0.9,17.98,64.02,0.9,21.1,53.03,0.9
184,3,30,11.95,91.5,4.5,4.5,4.5,4.5,4.5,20.5,54.15,0.9,17.98,63.19,0.9,20.49,54.19,0.9,17.98,63.19,0.9,21.1,52.38,0.9
184,3,45,11.82,90.75,4.5,4.5,4.5,4.5,4.5,20.49,53.43,0.9,17.97,62.34,0.9,20.48,53.47,0.9,17.97,62.33,0.9,21.1,51.68,0.9
184,4,0,11.7,90.0,4.5,4.5,4.5,4.5,4.5,20.49,52.68,0.9,17.97,61.45,0.9,20.47,52.72,0.9,17.97,61.45,0.9,21.1,50.94,0.9
184,4,15,11.82,89.0,4.5,4.5,4.5,4.5,4.5,20.48,52.15,0.9,17.97,60.9,0.9,20.47,52.19,0.9,17.97,60.9,0.9,21.1,50.36,0.9
184,4,30,11.95,88.0,4.5,4.5,4.5,4.5,4.5,20.5,51.7,0.9,17.99,60.36,0.9,20.54,51.58,0.9,17.98,60.43,0.9,21.1,49.94,0.9
184,4,45,12.07,87.0,4.5,4.5,4.5,4.5,4.5,20.53,51.29,0.9,18.08,59.65,0.9,20.76,50.55,0.9,17.99,59.99,0.9,21.1,49.6,0.9
184,5,0,12.2,86.0,4.5,4.5,4.5,4.5,4.5,20.57,50.89,0.9,18.22,58.84,0.9,20.97,49.63,0.9,18.02,59.58,0.9,21.1,49.33,0.9
184,5,15,12.62,84.75,4.5,4.5,4.5,4.5,4.5,20.62,50.84,0.9,18.36,58.57,0.9,21.05,49.5,0.9,18.05,59.73,0.9,21.1,49.34,0.9
184,5,30,13.05,83.5,4.5,4.5,4.5,4.5,4.5,20.68,51.06,0.9,18.52,58.52,0.9,21.08,49.81,0.9,18.08,60.13,0.9,21.1,49.64,0.9
184,5,45,13.48,82.25,4.5,4.5,4.5,4.5,4.5,20.75,51.39,0.9,18.73,58.41,0.9,21.09,50.33,0.9,18.13,60.65,0.9,21.1,50.14,0.9
184,6,0,13.9,81.0,4.5,4.5,4.5,4.5,4.5,20.83,51.8,0.9,18.95,58.35,0.9,21.1,50.96,0.9,18.17,61.27,0.9,21.1,50.77,0.9
184,6,15,14.45,78.75,4.5,4.5,4.5,4.5,4.5,20.92,52.13,0.9,19.18,58.16,0.9,21.1,51.55,0.9,18.22,61.77,0.9,21.1,51.38,0.9
184,6,30,15.0,76.5,4.5,4.5,4.5,4.5,4.5,21.01,52.01,0.9,19.42,57.37,0.9,21.1,51.73,0.9,18.27,61.65,0.9,21.1,51.67,0.9
184,6,45,15.55,74.25,4.5,4.5,4.5,4.5,4.5,21.07,51.54,0.9,19.64,56.17,0.9,21.1,51.44,0.9,18.33,60.98,0.9,21.1,51.52,0.9
184,7,0,16.1,72.0,4.5,4.5,4.5,4.5,4.5,21.09,51.03,0.9,19.85,54.99,0.9,21.1,51.0,0.9,18.38,60.26,0.9,21.1,51.14,0.9
184,7,15,16.38,70.25,4.5,4.5,4.5,4.5,4.5,21.1,50.49,0.9,20.04,53.76,0.9,21.1,50.47,0.9,18.43,59.45,0.9,21.1,50.63,0.9
184,7,30,16.65,68.5,4.5,4.5,4.5,4.5,4.5,21.1,49.93,0.9,20.25,52.51,0.9,21.1,49.92,0.9,18.49,58.58,0.9,21.1,50.09,0.9
184,7,45,16.92,66.75,4.5,4.5,4.5,4.5,4.5,21.1,49.37,0.9,20.41,51.4,0.9,21.1,49.37,0.9,18.53,57.76,0.9,21.1,49.54,0.9
184,8,0,17.2,65.0,4.5,4.5,4.5,4.5,4.5,21.1,48.84,0.9,20.55,50.42,0.9,21.1,48.84,0.9,18.58,56.98,0.9,21.1,49.0,0.9
184,8,15,17.47,64.0,4.5,4.5,4.5,4.5,4.5,21.1,48.61,0.9,20.67,49.9,0.9,21.1,48.61,0.9,18.62,56.65,0.9,21.1,48.69,0.9
